time,value
62.322357,201.425674
62.345577,146.697525
62.368797,146.435593
62.392017,134.843628
62.415237,122.589226
62.438457,121.709747
62.461678,119.120888
62.484898,115.857986
62.508118,127.994064
62.531338,136.136856
62.554558,142.446304
62.577778,144.090195
62.600998,138.506714
62.624218,125.769821
62.647438,113.628983
62.670658,117.442299
62.693878,118.171738
62.717098,129.320679
62.740318,135.823257
62.763538,131.560394
62.786758,130.335968
62.809978,131.257599
62.833199,129.313354
62.856419,117.777725
62.879639,114.802315
62.902859,120.002144
62.926079,150.729172
62.949299,261.615692
62.972515,392.480927
62.995735,443.346191
63.018955,398.203186
63.042175,320.344238
63.065395,272.376404
63.088615,233.864792
63.111835,206.733597
63.135056,226.853394
63.158276,250.503265
63.181496,261.079834
63.204716,268.853577
63.227936,275.050812
63.251156,289.442932
63.274376,320.992462
63.297596,398.768646
63.320816,411.076233
63.344036,341.336609
63.367256,254.996902
63.390476,206.820328
63.413696,233.452942
63.436916,236.138412
63.460136,238.781250
63.483356,241.521881
63.506577,239.735352
63.529797,233.937286
63.553017,244.917267
63.576237,246.612717
63.599457,192.957169
63.622677,128.822723
63.645897,121.180748
63.669117,117.852905
63.692337,107.516052
63.715557,101.579758
63.738777,108.109283
63.761997,109.226196
63.785217,233.228806
63.808434,252.721664
63.831654,190.231339
63.854874,199.683136
63.878094,179.668167
63.901314,146.038605
63.924534,136.508392
63.947754,150.284897
63.970974,150.136169
63.994194,148.976776
64.017418,151.696869
64.040634,145.481720
64.063858,134.885071
64.087074,128.670029
64.110298,126.172531
64.133514,128.052429
64.156738,122.198837
64.179955,118.032799
64.203178,143.688477
64.226395,147.776443
64.249611,139.263260
64.272835,145.114151
64.296051,135.667206
64.319275,126.943588
64.342491,122.593575
64.365715,121.265221
64.388931,119.184540
64.412155,126.534325
64.435371,137.008011
64.458595,135.297791
64.481812,131.590179
64.505035,131.444519
64.528252,124.883438
64.551476,111.034439
64.574692,113.183792
64.597916,115.769081
64.621132,147.765854
64.644356,294.392395
64.667572,413.574188
64.690796,423.661316
64.714012,373.356598
64.737236,313.509399
64.760452,269.956696
64.783676,230.572403
64.806892,196.682190
64.830116,220.676987
64.853333,247.486282
64.876556,259.995728
64.899773,267.142120
64.922997,273.411774
64.946213,291.966095
64.969437,343.957275
64.992653,426.144073
65.015877,397.075562
65.039093,316.571350
65.062309,272.813293
65.085533,228.911346
65.108749,236.960495
65.131973,225.417511
65.155190,229.999268
65.178413,235.662323
65.201630,242.554825
65.224854,247.214035
65.248070,250.859680
65.271294,226.837006
65.294510,168.815079
65.317734,130.762070
65.340950,121.832184
65.364174,119.140930
65.387390,112.879959
65.410614,106.041832
65.433830,108.904846
65.457054,153.050751
65.480270,243.876785
65.503494,234.738297
65.526711,186.155029
65.549934,202.285263
65.573151,172.537811
65.596375,136.959366
65.619591,134.612335
65.642815,147.262222
65.666031,152.039200
65.689255,153.294678
65.712471,149.031006
65.735695,142.422623
65.758911,149.089127
65.782135,144.302505
65.805351,131.289948
65.828575,130.726471
65.851791,122.334625
65.875008,123.526878
65.898232,150.767303
65.921448,171.905319
65.944672,184.483475
65.967888,216.065582
65.991112,184.449875
66.014328,136.554276
66.037552,164.563232
66.060768,161.772263
66.083992,148.548523
66.107208,135.905548
66.130432,135.484848
66.153648,139.887329
66.176872,134.112686
66.200089,135.097168
66.223312,142.341263
66.246529,153.990128
66.269753,169.049789
66.292969,178.964890
66.316193,185.726471
66.339409,186.167084
66.362633,181.604462
66.385849,185.962799
66.409073,193.159744
66.432289,196.125366
66.455513,200.415298
66.478729,201.732346
66.501953,199.462799
66.525169,201.083069
66.548393,175.850021
66.571609,143.842896
66.594833,176.338226
66.618050,226.504929
66.641273,273.026672
66.664490,297.011078
66.687706,289.583801
66.710930,285.379486
66.734146,298.715332
66.757370,296.251526
66.780586,271.493195
66.803810,265.367096
66.827026,267.204926
66.850250,252.447937
66.873466,232.798035
66.896690,221.033142
66.919907,211.316177
66.943130,210.212769
66.966347,206.113220
66.989571,192.780121
67.012787,193.157669
67.036011,199.203720
67.059227,201.188751
67.082451,206.681808
67.105667,201.081192
67.128891,208.572891
67.152107,232.041626
67.175331,246.586578
67.198547,229.419464
67.221771,202.233505
67.244987,181.224625
67.268211,201.902267
67.291428,244.600647
67.314651,302.748901
67.337868,312.355865
67.361092,316.334595
67.384308,286.543243
67.407532,204.866837
67.430748,237.014648
67.453972,363.170502
67.477188,384.594635
67.500404,264.845245
67.523628,190.131210
67.546844,199.703842
67.570068,232.109940
67.593285,237.875519
67.616508,238.507523
67.639725,316.706299
67.662949,368.182648
67.686165,302.603455
67.709389,236.603134
67.732605,238.083389
67.755829,251.137817
67.779045,288.691620
67.802269,260.727448
67.825485,182.058319
67.848709,185.720810
67.871925,209.418793
67.895149,207.591736
67.918365,200.205795
67.941589,196.214966
67.964806,196.615204
67.988029,200.546112
68.011246,199.862076
68.034470,194.505478
68.057686,181.103470
68.080910,156.395798
68.104126,144.546951
68.127350,137.760300
68.150566,124.466713
68.173790,126.962540
68.197006,130.497086
68.220230,130.734207
68.243446,220.096191
68.266670,235.710022
68.289886,162.357040
68.313110,160.561127
68.336327,168.599625
68.359543,147.410004
68.382767,130.375809
68.405983,136.967239
68.429207,141.863937
68.452423,144.989578
68.475647,150.712143
68.498863,142.794464
68.522087,136.873611
68.545303,139.156555
68.568527,135.463501
68.591743,134.841965
68.614967,139.747284
68.638184,133.365662
68.661407,161.508636
68.684624,244.447128
68.707848,333.745911
68.731064,405.209686
68.754288,361.183533
68.777504,218.562622
68.800728,176.133896
68.823944,208.787766
68.847168,223.711273
68.870384,223.419357
68.893608,248.682404
68.916824,332.909271
68.940048,351.428833
68.963264,280.087006
68.986488,224.532913
69.009705,231.900101
69.032928,266.979034
69.056145,275.576416
69.079369,231.346527
69.102585,187.155487
69.125809,183.331146
69.149025,189.586273
69.172241,201.860352
69.195465,201.352524
69.218681,199.024261
69.241905,197.389725
69.265121,196.487518
69.288345,197.429825
69.311562,194.011169
69.334785,164.217926
69.358002,144.925110
69.381226,148.622864
69.404442,131.174408
69.427666,122.568680
69.450882,121.441704
69.474106,120.120140
69.497322,132.272980
69.520546,148.551132
69.543762,157.171387
69.566986,164.283752
69.590202,156.607559
69.613426,148.373154
69.636642,146.453262
69.659866,140.500870
69.683083,131.988907
69.706306,127.075943
69.729523,134.626450
69.752747,137.300171
69.775963,132.797668
69.799187,132.814758
69.822403,135.936844
69.845627,133.201996
69.868843,140.825226
69.892067,143.679916
69.915283,141.227631
69.938507,238.064682
69.961723,256.665039
69.984940,188.845795
70.008163,180.592194
70.031380,175.496185
70.054604,148.794388
70.077820,130.256668
70.101044,140.180145
70.124260,144.556366
70.147484,146.816650
70.170700,143.644211
70.193924,134.742050
70.217140,133.224548
70.240364,129.369598
70.263580,130.589905
70.286804,136.260864
70.310020,129.928864
70.333244,130.668991
70.356461,172.727264
70.379684,279.089569
70.402901,378.609314
70.426125,406.392303
70.449341,327.182739
70.472565,191.030441
70.495781,170.439011
70.519005,204.033783
70.542221,215.770020
70.565445,223.166672
70.588661,270.499695
70.611885,352.260162
70.635101,339.760345
70.658325,264.875061
70.681541,234.350525
70.704765,227.443604
70.727982,276.561554
70.751205,282.357269
70.774422,204.513794
70.797638,169.345947
70.820862,197.650925
70.844078,205.459198
70.867302,200.898773
70.890518,200.076019
70.913742,198.352417
70.936958,189.098862
70.960182,182.633743
70.983398,191.201645
71.006622,190.313370
71.029839,154.118210
71.053062,137.185913
71.076279,147.086151
71.099503,152.384735
71.122719,152.306503
71.145943,145.558731
71.169159,146.304764
71.192383,152.928696
71.215599,163.618851
71.238823,150.817032
71.262039,133.740952
71.285263,126.450928
71.308479,120.093353
71.331703,117.949539
71.354919,133.120224
71.378143,141.769943
71.401360,136.027679
71.424583,147.505234
71.447800,147.031204
71.471024,137.236206
71.494240,134.767212
71.517464,157.925797
71.540680,307.440948
71.563904,396.502106
71.587120,361.594147
71.610344,335.467255
71.633560,320.922241
71.656776,247.111542
71.680000,175.871704
71.703217,158.061676
71.726440,183.598602
71.749657,187.859436
71.772881,180.731842
71.796097,197.592514
71.819321,204.641541
71.842537,215.864517
71.865761,218.487564
71.888977,215.261093
71.912201,217.299408
71.935417,215.186752
71.958641,202.636032
71.981857,233.383408
72.005081,297.640442
72.028297,256.968079
72.051521,173.702881
72.074738,189.052765
72.097961,200.618362
72.121178,201.564499
72.144402,197.473206
72.167618,186.397583
72.190842,177.324539
72.214058,173.306625
72.237282,174.280579
72.260498,186.762009
72.283722,222.332993
72.306938,269.125610
72.330162,274.879333
72.353378,225.056931
72.376602,220.984558
72.399818,244.358353
72.423042,221.455658
72.446259,205.812775
72.469475,217.282211
72.492699,224.601944
72.515915,210.944778
72.539139,210.576904
72.562355,211.661316
72.585579,209.933289
72.608795,221.191818
72.632019,273.625732
72.655235,288.960388
72.678459,195.769684
72.701675,117.685005
72.724899,137.547318
72.748116,138.630768
72.771339,128.495010
72.794556,129.166824
72.817780,157.554764
72.840996,168.785049
72.864220,173.261124
72.887436,164.623734
72.910660,157.966522
72.933876,256.937378
72.957100,373.297272
72.980316,352.059296
73.003540,204.662231
73.026756,155.198578
73.049980,197.529877
73.073196,207.596375
73.096420,202.388687
73.119637,197.626343
73.142860,199.063889
73.166077,186.867966
73.189301,182.736069
73.212517,207.268738
73.235741,229.603241
73.258957,248.902985
73.282173,258.831085
73.305397,239.977921
73.328613,225.758209
73.351837,214.038498
73.375053,200.694962
73.398277,204.264343
73.421494,199.047501
73.444717,191.801010
73.467934,187.043945
73.491158,183.646225
73.514374,186.811096
73.537598,183.045380
73.560814,156.604172
73.584038,144.700439
73.607254,146.428268
73.630478,129.506378
73.653694,122.828621
73.676918,123.655579
73.700134,130.330368
73.723358,134.473709
73.746574,183.601761
73.769798,210.423340
73.793015,186.088242
73.816238,147.725159
73.839455,120.697441
73.862679,123.040199
73.885895,125.597954
73.909119,122.863419
73.932335,127.891678
73.955559,142.766006
73.978775,143.969315
74.001999,137.576111
74.025215,136.465012
74.048439,137.512665
74.071655,133.039490
74.094872,136.696182
74.118095,134.188553
74.141312,131.012772
74.164536,202.194321
74.187752,300.846252
74.210976,383.059479
74.234192,391.259369
74.257416,291.693176
74.280632,169.930588
74.303856,176.263306
74.327072,214.043655
74.350296,222.803909
74.373512,228.105301
74.396736,291.460022
74.419952,348.076324
74.443176,302.527740
74.466393,238.075317
74.489616,233.392136
74.512833,212.834824
74.536057,275.931366
74.559273,282.220306
74.582497,179.189545
74.605713,175.898468
74.628937,205.246536
74.652153,202.615433
74.675377,203.378662
74.698593,202.662125
74.721817,196.516129
74.745033,193.692596
74.768257,188.540451
74.791473,189.859406
74.814697,181.903458
74.837914,149.058334
74.861137,146.604828
74.884354,150.750397
74.907570,133.302734
74.930794,127.365601
74.954010,125.361290
74.977234,124.656464
75.000450,207.347183
75.023674,254.335617
75.046890,209.460236
75.070114,184.002136
75.093330,186.473190
75.116554,158.433136
75.139771,136.132996
75.162994,139.927856
75.186211,142.839371
75.209435,140.388931
75.232651,138.499771
75.255875,129.612076
75.279091,127.514679
75.302315,129.687042
75.325531,128.416473
75.348755,128.760727
75.371971,134.605408
75.395195,135.133423
75.418411,149.943680
75.441635,179.546738
75.464851,169.867142
75.488075,142.070450
75.511292,131.405502
75.534515,124.751411
75.557732,130.404083
75.580956,138.145050
75.604172,134.610855
75.627396,132.434906
75.650612,146.447372
75.673836,143.148926
75.697052,130.833740
75.720276,136.823425
75.743492,137.849472
75.766708,129.688690
75.789932,127.279770
75.813148,128.897583
75.836372,142.063431
75.859589,179.618271
75.882813,212.125168
75.906029,224.264282
75.929253,201.462784
75.952469,156.254135
75.975693,130.878937
75.998909,126.927628
76.022133,127.961365
76.045349,133.663559
76.068573,190.511826
76.091789,225.617081
76.115013,196.941299
76.138229,146.431763
76.161453,116.987350
76.184669,119.786324
76.207893,135.196182
76.231110,134.693375
76.254333,135.873260
76.277550,203.327011
76.300774,288.187317
76.323990,381.708557
76.347214,396.513824
76.370430,288.955353
76.393654,171.074356
76.416870,176.844940
76.440094,214.483337
76.463310,222.739655
76.486534,219.807709
76.509750,301.678925
76.532974,371.695190
76.556190,314.603699
76.579407,242.128220
76.602631,242.824524
76.625847,229.121628
76.649071,286.086365
76.672287,283.777496
76.695511,215.073135
76.718727,219.095596
76.741951,213.846527
76.765167,206.794434
76.788391,210.178711
76.811607,201.824646
76.834831,186.985748
76.858047,190.656784
76.881271,191.303864
76.904488,189.309616
76.927711,172.559662
76.950928,142.726807
76.974152,144.740326
76.997368,152.791214
77.020592,151.887222
77.043808,149.960770
77.067032,150.248291
77.090248,151.447159
77.113472,161.085846
77.136688,167.470596
77.159912,147.427689
77.183128,131.103470
77.206352,127.809914
77.229568,125.865891
77.252792,127.864555
77.276009,129.027496
77.299232,131.652893
77.322449,136.550705
77.345673,144.308273
77.368889,144.835388
77.392105,135.651245
77.415329,137.844376
77.438545,136.866745
77.461769,131.152374
77.484985,131.472931
77.508209,127.274529
77.531425,133.774063
77.554649,187.002060
77.577866,233.045258
77.601089,259.728119
77.624306,300.195801
77.647530,284.777710
77.670746,254.642105
77.693970,265.231781
77.717186,253.647980
77.740410,242.357300
77.763626,236.367752
77.786850,235.425674
77.810066,225.757980
77.833290,226.868896
77.856506,231.415176
77.879730,207.625259
77.902946,203.468506
77.926170,213.778229
77.949387,213.902893
77.972610,207.701569
77.995827,216.963135
78.019051,231.337387
78.042267,235.943787
78.065491,240.400208
78.088707,243.342834
78.111931,242.497604
78.135147,235.849716
78.158371,229.677063
78.181587,237.701782
78.204803,271.445526
78.228027,271.369629
78.251244,253.815048
78.274467,274.445923
78.297684,287.075378
78.320908,274.891083
78.344124,278.231506
78.367348,277.546631
78.390564,241.749008
78.413788,216.342407
78.437004,226.504028
78.460228,237.106262
78.483444,226.701828
78.506668,223.875366
78.529884,222.543869
78.553108,231.374222
78.576324,236.136520
78.599548,235.991379
78.622765,245.272919
78.645988,243.733398
78.669205,251.912231
78.692429,243.800430
78.715645,232.666840
78.738869,264.346802
78.762085,289.023071
78.785309,276.913330
78.808525,307.890533
78.831749,326.412598
78.854965,257.572510
78.878189,276.109741
78.901405,332.522858
78.924629,302.230438
78.947845,279.267792
78.971069,306.321228
78.994286,307.510559
79.017509,255.713913
79.040726,206.339508
79.063942,205.280426
79.087166,185.182556
79.110382,150.788177
79.133606,197.578583
79.156822,349.849121
79.180046,440.199860
79.203262,389.809998
79.226486,305.705963
79.249702,251.264816
79.272926,209.400131
79.296143,194.999313
79.319366,185.513657
79.342583,189.907166
79.365807,199.131287
79.389023,228.956772
79.412247,242.119095
79.435463,247.839554
79.458687,274.496338
79.481903,352.885193
79.505127,423.171875
79.528343,400.916260
79.551567,308.655975
79.574783,214.797562
79.598007,193.770004
79.621223,201.965652
79.644447,205.983948
79.667664,201.502579
79.690887,181.379288
79.714104,191.026367
79.737328,192.594955
79.760544,162.513153
79.783768,166.850830
79.806984,190.634201
79.830208,145.531219
79.853424,84.171745
79.876640,102.639946
79.899864,95.220650
79.923080,88.595886
79.946304,83.838905
79.969521,73.584251
79.992744,82.980095
80.015961,79.239723
80.039185,56.770576
80.062401,41.537006
80.085625,72.850105
80.108841,82.635551
80.132065,64.391937
80.155281,48.881966
80.178505,92.431709
80.201721,143.750412
80.224945,145.995010
80.248161,127.782333
80.271385,116.575356
80.294601,116.094467
80.317825,98.825851
80.341042,62.441311
80.364265,45.002636
80.387482,107.855896
80.410706,225.251846
80.433922,364.421539
80.457146,445.863586
80.480362,426.826050
80.503586,333.360596
80.526802,220.401443
80.550026,176.821289
80.573242,183.851425
80.596466,179.971710
80.619682,181.411789
80.642906,179.585175
80.666122,188.636826
80.689339,197.031052
80.712563,210.867981
80.735779,285.350861
80.759003,407.847107
80.782219,418.541840
80.805443,373.366364
80.828659,310.221741
80.851883,245.266907
80.875099,279.137573
80.898323,281.592834
80.921539,283.262817
80.944763,272.519531
80.967979,275.250061
80.991203,284.943054
81.014420,286.593353
81.037643,255.954300
81.060860,213.698822
81.084084,175.416519
81.107300,98.971626
81.130524,93.500076
81.153740,109.090851
81.176964,92.509109
81.200180,91.488998
81.223404,75.651924
81.246620,77.697685
81.269844,89.082024
81.293060,70.946732
81.316284,54.337067
81.339500,51.966473
81.362724,83.951439
81.385941,91.365601
81.409164,64.998108
81.432381,46.370956
81.455605,61.868340
81.478821,87.199791
81.502037,79.565903
81.525261,54.253670
81.548477,39.149532
81.571701,71.148087
81.594917,84.362274
81.618141,68.773911
81.641357,52.572857
81.664581,50.646584
81.687798,79.355080
81.711021,92.253746
81.734238,92.114899
81.757462,68.466850
81.780678,103.215729
81.803902,148.218719
81.827118,217.037979
81.850342,232.828766
81.873558,151.630066
81.896782,157.269455
81.919998,198.835327
81.943222,231.795105
81.966438,192.761963
81.989662,90.757813
82.012878,117.477646
82.036102,96.646194
82.059319,57.384480
82.082542,72.448776
82.105759,148.052368
82.128983,145.337570
82.152199,60.825874
82.175423,41.952011
82.198639,54.856098
82.221863,60.996910
82.245079,51.341667
82.268303,40.345463
82.291519,91.437935
82.314743,125.441116
82.337959,107.394516
82.361176,84.182671
82.384399,97.222115
82.407616,116.234695
82.430840,100.156525
82.454056,62.273624
82.477280,37.470169
82.500496,92.130455
82.523720,205.838394
82.546936,370.323120
82.570160,402.556976
82.593376,379.771332
82.616600,344.086792
82.639816,241.824432
82.663040,221.796783
82.686256,217.152405
82.709480,219.934113
82.732697,229.600204
82.755920,240.186966
82.779137,268.945099
82.802361,286.029053
82.825577,286.834320
82.848801,323.293854
82.872017,411.532349
82.895241,444.372070
82.918457,361.641418
82.941681,267.825226
82.964897,237.508759
82.988121,216.614990
83.011337,191.199326
83.034561,177.594391
83.057777,198.385559
83.081001,204.807053
83.104218,183.085388
83.127441,168.966812
83.150658,159.370377
83.173874,179.434464
83.197098,163.010483
83.220314,86.318069
83.243538,92.611427
83.266754,105.503845
83.289978,84.535561
83.313194,83.067070
83.336418,73.266930
83.359634,76.254410
83.382858,86.296875
83.406075,70.392128
83.429298,51.650772
83.452515,45.881496
83.475739,72.699318
83.498955,77.045906
83.522179,54.262997
83.545395,33.478489
83.568619,115.070442
83.591835,155.564224
83.615059,128.490921
83.638275,116.746948
83.661499,126.569672
83.684715,115.312752
83.707939,89.336624
83.731155,55.954353
83.754379,32.558861
83.777596,128.071396
83.800819,309.706482
83.824036,418.618195
83.847260,381.138611
83.870476,331.436676
83.893700,304.452393
83.916916,238.602402
83.940140,216.268646
83.963356,228.084000
83.986572,244.404190
84.009796,265.407104
84.033012,277.808502
84.056236,274.061462
84.079453,299.974640
84.102676,305.556854
84.125893,361.565521
84.149117,438.052948
84.172333,430.299774
84.195557,331.399017
84.218773,222.891556
84.241997,214.028641
84.265213,210.566025
84.288437,201.434250
84.311653,193.874603
84.334877,177.096451
84.358093,178.608154
84.381317,194.550537
84.404533,175.024704
84.427757,164.022690
84.450974,187.334869
84.474197,146.903122
84.497414,78.646431
84.520638,102.300102
84.543854,102.498375
84.567078,92.950783
84.590294,85.015373
84.613518,62.825695
84.636734,80.157082
84.659958,88.861153
84.683174,62.347591
84.706398,43.126942
84.729614,61.809898
84.752838,89.210526
84.776054,88.287231
84.799271,66.019676
84.822495,46.443981
84.845711,72.748894
84.868935,75.649521
84.892151,48.026512
84.915375,46.837173
84.938591,50.979427
84.961815,69.260315
84.985031,70.446915
85.008255,62.147686
85.031471,91.329590
85.054695,208.524628
85.077911,339.835938
85.101135,370.644440
85.124352,351.480621
85.147575,358.236145
85.170792,330.445526
85.194016,307.510773
85.217232,335.971802
85.240456,375.796082
85.263672,351.806885
85.286896,297.614594
85.310112,209.392166
85.333336,42.298660
85.356552,82.786118
85.379776,212.719543
85.402992,263.780579
85.426216,185.684219
85.449432,69.367493
85.472656,148.172577
85.495872,216.070114
85.519096,246.907425
85.542313,358.884552
85.565536,421.691467
85.588753,347.267242
85.611969,309.907104
85.635193,307.044525
85.658409,258.570587
85.681633,272.398529
85.704849,256.331268
85.728073,325.628754
85.751289,404.775726
85.774513,386.117706
85.797729,398.639496
85.820953,416.836121
85.844170,415.065582
85.867393,405.616272
85.890610,319.666351
85.913834,303.632446
85.937050,382.908722
85.960274,406.882690
85.983490,370.353485
86.006714,311.455872
86.029930,266.035614
86.053154,234.187347
86.076370,217.517792
86.099594,226.656525
86.122810,255.174362
86.146034,250.627838
86.169250,240.462692
86.192474,238.653214
86.215691,263.654877
86.238914,351.016357
86.262131,418.735779
86.285355,372.581390
86.308571,311.413696
86.331795,312.477631
86.355011,287.547913
86.378235,257.113617
86.401451,266.032227
86.424675,303.910461
86.447891,304.032623
86.471107,283.730774
86.494331,268.007721
86.517548,265.976929
86.540771,263.830383
86.563988,212.238739
86.587212,127.164322
86.610428,83.731171
86.633652,99.432060
86.656868,95.443848
86.680092,85.228340
86.703308,79.616776
86.726532,68.551292
86.749748,81.256927
86.772972,90.509918
86.796188,78.246391
86.819412,59.545330
86.842628,70.925728
86.865852,132.730728
86.889069,170.307587
86.912292,197.932800
86.935509,182.323532
86.958733,149.511932
86.981949,177.858780
87.005173,219.248611
87.028389,191.713058
87.051613,120.971519
87.074829,129.539063
87.098053,112.897423
87.121269,61.327805
87.144493,92.445816
87.167709,206.948105
87.190933,347.077362
87.214149,435.426025
87.237373,421.933746
87.260590,325.006317
87.283806,219.085220
87.307030,178.356201
87.330246,171.092529
87.353470,163.318115
87.376686,160.378906
87.399910,169.486649
87.423126,180.632492
87.446350,183.990417
87.469566,206.435608
87.492790,276.354584
87.516006,374.960052
87.539230,446.045288
87.562447,413.243927
87.585670,296.654205
87.608887,227.860977
87.632111,202.507477
87.655327,173.363770
87.678551,186.884750
87.701767,197.073059
87.724991,185.154312
87.748207,165.817017
87.771431,167.441971
87.794647,150.640167
87.817871,165.255554
87.841087,182.008347
87.864311,116.197807
87.887527,88.600098
87.910751,110.721390
87.933968,99.807922
87.957191,91.871284
87.980408,79.091560
88.003632,73.922104
88.026848,89.772331
88.050072,86.043106
88.073288,65.415253
88.096504,43.725132
88.119728,79.573227
88.142944,97.865967
88.166168,90.804329
88.189384,72.299149
88.212608,59.723564
88.235825,81.687553
88.259048,78.224205
88.282265,61.065060
88.305489,45.284882
88.328705,71.396805
88.351929,91.059509
88.375145,78.769554
88.398369,59.788002
88.421585,158.311630
88.444809,285.239899
88.468025,349.963898
88.491249,363.539673
88.514465,360.880249
88.537689,338.446625
88.560905,307.915894
88.584129,239.553802
88.607346,249.643860
88.630569,332.764618
88.653786,336.997711
88.677010,306.991272
88.700226,286.740631
88.723450,236.778534
88.746666,255.439758
88.769890,318.189056
88.793106,302.486481
88.816330,322.039551
88.839546,375.437744
88.862770,349.621063
88.885986,243.674637
88.909203,120.253204
88.932426,48.786839
88.955643,49.866344
88.978867,60.604702
89.002083,60.492985
89.025307,45.863407
89.048523,80.994301
89.071747,215.473099
89.094963,295.724548
89.118187,227.913086
89.141403,97.760925
89.164627,122.368126
89.187843,257.514740
89.211067,277.219513
89.234283,146.492599
89.257507,65.190826
89.280724,173.193130
89.303947,343.399780
89.327164,432.705048
89.350388,385.519226
89.373604,293.463623
89.396828,241.368484
89.420044,197.521179
89.443268,171.892838
89.466484,179.179031
89.489708,197.412872
89.512924,209.845093
89.536148,209.179001
89.559364,231.671570
89.582588,249.549118
89.605804,311.837982
89.629028,390.075836
89.652245,429.464478
89.675468,391.348816
89.698685,293.235718
89.721909,240.392136
89.745125,200.761490
89.768341,164.467773
89.791565,182.010849
89.814781,199.402939
89.838005,189.444687
89.861221,179.437195
89.884445,181.479324
89.907661,159.599365
89.930885,175.984573
89.954102,181.259399
89.977325,109.098869
90.000542,87.196281
90.023766,102.962776
90.046982,90.026115
90.070206,81.640175
90.093422,71.656845
90.116646,74.373970
90.139862,86.797607
90.163086,96.119522
90.186302,80.668053
90.209526,43.433380
90.232742,89.990120
90.255966,138.310562
90.279182,186.016815
90.302406,192.164886
90.325623,158.686279
90.348846,155.767563
90.372063,190.681946
90.395287,205.683640
90.418503,167.882385
90.441727,126.613365
90.464943,118.095055
90.488167,93.952087
90.511383,52.237923
90.534607,132.411774
90.557823,303.042175
90.581039,398.563568
90.604263,427.603638
90.627480,390.544434
90.650703,285.762360
90.673920,224.003815
90.697144,180.023132
90.720360,158.151108
90.743584,169.095291
90.766800,182.462433
90.790024,188.492432
90.813240,181.023132
90.836464,190.063446
90.859680,209.202042
90.882904,296.506897
90.906120,421.237488
90.929344,419.448639
90.952560,342.428925
90.975784,306.349457
90.999001,258.284943
91.022224,260.186279
91.045441,296.215576
91.068665,306.182648
91.091881,286.755310
91.115105,269.177307
91.138321,269.299774
91.161545,263.835724
91.184761,312.758179
91.207985,333.566406
91.231201,233.855713
91.254425,102.587318
91.277641,121.114914
91.300865,277.293915
91.324081,301.579224
91.347305,162.912415
91.370522,59.009567
91.393738,170.489059
91.416962,269.266327
91.440178,296.551239
91.463402,379.452454
91.486618,424.164490
91.509842,353.435150
91.533058,332.873291
91.556282,318.617401
91.579498,261.455658
91.602722,260.375244
91.625938,277.062714
91.649162,362.365112
91.672379,421.288574
91.695602,432.936371
91.718819,454.713623
91.742043,469.995453
91.765259,499.936096
91.788483,455.212738
91.811699,309.031799
91.834923,286.336548
91.858139,402.360718
91.881363,417.195496
91.904579,316.091736
91.927803,228.721970
91.951019,227.730408
91.974243,215.921814
91.997459,208.987381
92.020683,239.196838
92.043900,265.521240
92.067123,287.855347
92.090340,276.878723
92.113564,278.531921
92.136780,305.773529
92.160004,363.348511
92.183220,416.615662
92.206436,382.226105
92.229660,309.312012
92.252876,242.242126
92.276100,207.936935
92.299316,224.545044
92.322540,234.712662
92.345757,226.625168
92.368980,249.127396
92.392197,277.670227
92.415421,275.573578
92.438637,265.752594
92.461861,295.642242
92.485077,397.497650
92.508301,403.704498
92.531517,344.844177
92.554741,283.598022
92.577957,216.352707
92.601181,234.871521
92.624397,240.249374
92.647621,228.756393
92.670837,204.804321
92.694061,160.666763
92.717278,133.888565
92.740501,117.495735
92.763718,96.217712
92.786942,112.136086
92.810158,131.361862
92.833382,155.975388
92.856598,166.779282
92.879822,259.783325
92.903038,358.856659
92.926262,339.503784
92.949478,297.298737
92.972702,279.666870
92.995918,292.121613
93.019135,380.069885
93.042358,379.734222
93.065575,298.632599
93.088799,226.230408
93.112015,159.615097
93.135239,155.165039
93.158455,189.620438
93.181679,195.158524
93.204895,192.280121
93.228119,176.057236
93.251335,166.682526
93.274559,213.675751
93.297775,256.223328
93.320999,325.327484
93.344215,385.563660
93.367439,356.372711
93.390656,305.561615
93.413879,251.362091
93.437096,230.951706
93.460320,245.772537
93.483536,213.953476
93.506760,227.227402
93.529976,249.628708
93.553200,243.729385
93.576416,232.938553
93.599640,200.258636
93.622856,187.824646
93.646080,153.893127
93.669296,56.191689
93.692520,31.309601
93.715736,56.776085
93.738960,102.500786
93.762177,169.102081
93.785400,271.722565
93.808617,259.165771
93.831841,212.289825
93.855057,230.299973
93.878273,271.826752
93.901497,338.168884
93.924713,297.350098
93.947937,184.463211
93.971153,135.104462
93.994377,112.258209
94.017593,100.041489
94.040817,263.888184
94.064034,437.815216
94.087257,468.862488
94.110474,340.379120
94.133698,193.346680
94.156914,156.102081
94.180138,182.363617
94.203354,180.760483
94.226578,155.256592
94.249794,170.380142
94.273018,208.325623
94.296234,223.637955
94.319458,188.882538
94.342674,160.225281
94.365898,246.080505
94.389114,351.743652
94.412338,384.223267
94.435555,324.744537
94.458778,270.837341
94.481995,265.752289
94.505219,272.759979
94.528435,299.275299
94.551659,284.819794
94.574875,262.173157
94.598099,238.553329
94.621315,228.534744
94.644539,253.109573
94.667755,274.669678
94.690971,218.453247
94.714195,87.115128
94.737411,37.991631
94.760635,28.316339
94.783852,39.954506
